,Platform Info
1350,['iOS (iPhone/iPad)']
1351,['Game Boy Advance']
1352,['Nintendo Switch']
1353,['Xbox']
1354,['PlayStation 3']
1355,['PlayStation 2']
1356,['PlayStation 2']
1357,['PC']
1358,['PC']
1359,['Nintendo Switch']
1360,['PC']
1361,['DS']
1362,['Xbox']
1363,['PlayStation 3']
1364,['PlayStation 5']
1365,['PlayStation 3']
1366,['PC']
1367,['Nintendo Switch']
1368,['PC']
1369,['PC']
1370,['DS']
1371,['Wii']
1372,['PlayStation 5']
1373,['PC']
1374,['PSP']
1375,['PC']
1376,['PlayStation 2']
1377,['Nintendo Switch']
1378,['Wii']
1379,['Nintendo Switch']
1380,['PlayStation 4']
1381,['PC']
1382,['Game Boy Advance']
1383,['PlayStation 4']
1384,['PlayStation 4']
1385,['PlayStation 4']
1386,['PC']
1387,['PlayStation 4']
1388,['PlayStation 3']
1389,['PlayStation 2']
1390,['PC']
1391,['PSP']
1392,['DS']
1393,['DS']
1394,['DS']
1395,['PlayStation 3']
1396,['Nintendo Switch']
1397,['DS']
1398,['PlayStation 2']
1399,['PC']
1400,['PC']
1401,['iOS (iPhone/iPad)']
1402,['PC']
1403,['Nintendo Switch']
1404,['PlayStation 2']
1405,['PC']
1406,['iOS (iPhone/iPad)']
1407,['Nintendo Switch']
1408,['PC']
1409,['PC']
1410,['PC']
1411,['PlayStation 4']
1412,['Xbox 360']
1413,['iOS (iPhone/iPad)']
1414,['DS']
1415,['PC']
1416,['PlayStation 4']
1417,['PlayStation 3']
1418,['Xbox 360']
1419,['PC']
1420,['DS']
1421,['DS']
1422,['PC']
1423,['PlayStation 2']
1424,['PC']
1425,['PC']
1426,['PC']
1427,['PlayStation 3']
1428,['iOS (iPhone/iPad)']
1429,['PC']
1430,['PC']
1431,['DS']
1432,['Xbox One']
1433,['3DS']
1434,['DS']
1435,['PlayStation 3']
1436,['PC']
1437,['PlayStation 2']
1438,['PlayStation 2']
1439,['GameCube']
1440,['DS']
1441,['Xbox 360']
1442,['iOS (iPhone/iPad)']
1443,['Xbox 360']
1444,['PlayStation 3']
1445,['Game Boy Advance']
1446,['Wii']
1447,['PSP']
1448,['PC']
1449,['Xbox']
1450,['Nintendo Switch']
1451,['Xbox Series X']
1452,['PlayStation Vita']
1453,['PC']
1454,['Xbox 360']
1455,['Wii']
1456,['Xbox']
1457,['PlayStation 2']
1458,['PC']
1459,['PSP']
1460,['PC']
1461,['DS']
1462,['Xbox 360']
1463,['PlayStation 2']
1464,['PC']
1465,['PC']
1466,['PC']
1467,['Xbox 360']
1468,['PC']
1469,['DS']
1470,['iOS (iPhone/iPad)']
1471,['Xbox 360']
1472,['iOS (iPhone/iPad)']
1473,['PC']
1474,['GameCube']
1475,['PC']
1476,['iOS (iPhone/iPad)']
1477,['PC']
1478,['PlayStation 2']
1479,['iOS (iPhone/iPad)']
1481,['PC']
1482,['Xbox 360']
1483,['PC']
1484,['Xbox Series X']
1485,['PSP']
1486,['PC']
1487,['PlayStation 5']
1488,['PlayStation 3']
1489,['PC']
1490,['iOS (iPhone/iPad)']
1491,['PlayStation 3']
1492,['Xbox One']
1493,['Xbox One']
1494,['PC']
1495,['Xbox 360']
1496,['PlayStation 4']
1497,['PlayStation 4']
1498,['PC']
1499,['PC']
1500,['PC']
1501,['PlayStation 2']
1502,['PlayStation 4']
1503,['PC']
1504,['Xbox One']
1505,['PSP']
1506,['DS']
1507,['PC']
1508,['PC']
1509,['PlayStation 2']
1510,['iOS (iPhone/iPad)']
1511,['Wii']
1512,['DS']
1513,['PlayStation 5']
1514,['PC']
1515,['Xbox 360']
1516,['PlayStation 3']
1517,['PC']
1518,['PlayStation 4']
1519,['PlayStation 4']
1520,['PC']
1521,['PlayStation 2']
1522,['PlayStation 3']
1523,['PC']
1524,['PC']
1525,['PC']
1526,['PlayStation Vita']
1527,['PlayStation 4']
1528,['iOS (iPhone/iPad)']
1529,['DS']
1530,['PlayStation 2']
1531,['3DS']
1532,['PlayStation 4']
1533,['Xbox 360']
1534,['PC']
1535,['PlayStation 2']
1536,['PlayStation 4']
1537,['PlayStation']
1538,['PlayStation 4']
1539,['PC']
1540,['PlayStation 5']
1541,['Nintendo Switch']
1542,['PlayStation 5']
1543,['PlayStation 4']
1544,['Wii U']
1545,['Xbox']
1546,['Xbox One']
1547,['Xbox 360']
1548,['PlayStation 4']
1549,['PlayStation 4']
1550,['PC']
1551,['DS']
1552,['Xbox Series X']
1553,['Xbox 360']
1554,['PSP']
1555,['DS']
1556,['PlayStation 3']
1557,['PlayStation 4']
1558,['3DS']
1559,['PlayStation 2']
1560,['Nintendo Switch']
1561,['Wii']
1562,['3DS']
1563,['DS']
1564,['PC']
1565,['Game Boy Advance']
1566,['Nintendo Switch']
1567,['Xbox']
1568,['Wii']
1569,['PC']
1570,['iOS (iPhone/iPad)']
1571,['PC']
1572,['PlayStation 3']
1573,['PC']
1574,['PC']
1575,['PC']
1576,['PC']
1577,['DS']
1578,['PlayStation 3']
1579,['Game Boy Advance']
1580,['PC']
1581,['PSP']
1582,['PC']
1583,['PlayStation 4']
1584,['PlayStation 5']
1585,['Xbox One']
1586,['PlayStation 3']
1587,['Wii']
1588,['PC']
1589,['PlayStation 3']
1590,['Xbox 360']
1591,['PlayStation 3']
1592,['Game Boy Advance']
1593,['PlayStation 3']
1594,['PlayStation 4']
1595,['iOS (iPhone/iPad)']
1596,['PC']
1597,['PSP']
1598,['PlayStation 3']
1599,['PC']
1600,['PC']
1601,['Nintendo Switch']
1602,['iOS (iPhone/iPad)']
1603,['PlayStation 4']
1604,['Xbox One']
1605,['PC']
1606,['PC']
1607,['Xbox']
1608,['PlayStation 2']
1609,['PC']
1610,['PC']
1611,['PlayStation 3']
1612,['GameCube']
1613,['Nintendo Switch']
1614,['PC']
1615,['Wii']
1616,['PC']
1617,['Nintendo Switch']
1618,['Xbox']
1619,['PC']
1620,['PlayStation 3']
1621,['PlayStation 2']
1622,['Game Boy Advance']
1623,['Xbox']
1624,['Xbox 360']
1625,['PC']
1626,['Nintendo Switch']
1627,['Xbox 360']
1628,['PlayStation 3']
1629,['DS']
1630,['PSP']
1631,['Xbox 360']
1632,['iOS (iPhone/iPad)']
1633,['PC']
1634,['DS']
1635,['PlayStation 4']
1636,['PlayStation 4']
1637,['iOS (iPhone/iPad)']
1638,['PlayStation 4']
1639,['PlayStation']
1640,['PC']
1641,['iOS (iPhone/iPad)']
1642,['PlayStation 5']
1643,['3DS']
1644,['PlayStation 4']
1645,['PC']
1646,['PC']
1647,['PC']
1648,['PC']
1649,['PlayStation Vita']
1650,['Wii']
1651,['PlayStation 5']
1652,['PlayStation 2']
1653,['PlayStation 2']
1654,['PlayStation']
1655,['PlayStation 5']
1656,['PlayStation 2']
1657,['PlayStation 4']
1658,['iOS (iPhone/iPad)']
1659,['PC']
1660,['PC']
1661,['PC']
1662,['Nintendo Switch']
1663,['Xbox Series X']
1664,['PC']
1665,['3DS']
1666,['PlayStation 4']
1667,['iOS (iPhone/iPad)']
1668,['DS']
1669,['Nintendo Switch']
1670,['Nintendo Switch']
1671,['Xbox']
1673,['PC']
1674,['Xbox One']
1675,['PC']
1676,['PC']
1677,['Xbox One']
1678,['Nintendo 64']
1679,['DS']
1680,['PC']
1681,['PC']
1682,['Xbox One']
1683,['PC']
1684,['Game Boy Advance']
1685,['PlayStation']
1686,['iOS (iPhone/iPad)']
1687,['Xbox 360']
1688,['PC']
1689,['iOS (iPhone/iPad)']
1690,['iOS (iPhone/iPad)']
1691,['PlayStation']
1692,['PC']
1693,['DS']
1694,['Xbox One']
1695,['DS']
1696,['Xbox']
1697,['PlayStation Vita']
1698,['PC']
1699,['Xbox 360']
1700,['DS']
1701,['Nintendo Switch']
1702,['PC']
1703,['Nintendo Switch']
1704,['Xbox']
1705,['PC']
1706,['PlayStation 3']
1707,['DS']
1708,['PC']
1709,['GameCube']
1710,['PlayStation 4']
1711,['PlayStation 5']
1712,['PC']
1713,['PlayStation 3']
1714,['PC']
1715,['PC']
1716,['Xbox 360']
1717,['Wii']
1718,['DS']
1719,['PC']
1720,['iOS (iPhone/iPad)']
1721,['PC']
1722,['PC']
1723,['Nintendo Switch']
1724,['Xbox One']
1725,['DS']
1726,['Nintendo Switch']
1727,['PlayStation 2']
1728,['DS']
1729,['PC']
1730,['PlayStation 2']
1731,['DS']
1732,['Wii']
1733,['iOS (iPhone/iPad)']
1734,['PC']
1735,['Nintendo Switch']
1736,['Nintendo Switch']
1737,['Xbox 360']
1738,['PC']
1739,['DS']
1740,['PC']
1741,['PlayStation 5']
1742,['iOS (iPhone/iPad)']
1743,['PC']
1744,['PC']
1745,['PlayStation 4']
1746,['Xbox 360']
1747,['PC']
1748,['Xbox One']
1749,['Xbox 360']
1750,['PC']
1751,['PC']
1752,['PC']
1753,['PlayStation 5']
1754,['PC']
1755,['PC']
1756,['Game Boy Advance']
1757,['iOS (iPhone/iPad)']
1758,['Nintendo Switch']
1759,['PlayStation 3']
1760,['Xbox']
1761,['Xbox 360']
1762,['PC']
1763,['iOS (iPhone/iPad)']
1764,['PC']
1765,['3DS']
1766,['PlayStation 4']
1767,['PlayStation 3']
1768,['PC']
1769,['PlayStation 2']
1770,['PlayStation 4']
1771,['PC']
1772,['Wii']
1773,['GameCube']
1774,['PC']
1775,['iOS (iPhone/iPad)']
1776,['PlayStation 3']
1777,['PlayStation 3']
1778,['PC']
1779,['PC']
1780,['PlayStation 4']
1781,['Wii']
1782,['PlayStation 4']
1783,['iOS (iPhone/iPad)']
1784,['PlayStation 4']
1785,['PlayStation 4']
1786,['PC']
1787,['PlayStation 2']
1788,['Xbox 360']
1789,['PlayStation 4']
1790,['Wii']
1791,['GameCube']
1792,['PC']
1793,['PC']
1794,['PC']
1795,['PlayStation 4']
1796,['PC']
1797,['PC']
1798,['PlayStation 4']
1799,['Wii']
1800,['PlayStation 3']
1801,['PC']
1802,['iOS (iPhone/iPad)']
1803,['PC']
1804,['PlayStation 4']
1805,['PC']
1806,['PC']
1807,['PC']
1808,['PlayStation 2']
1809,['Xbox 360']
1810,['PlayStation 2']
1811,['Nintendo Switch']
1812,['PlayStation 3']
1813,['PC']
1814,['3DS']
1815,['Wii']
1816,['Xbox One']
1817,['PlayStation 2']
1818,['DS']
1819,['GameCube']
1820,['Xbox']
1821,['PC']
1822,['PC']
1823,['PC']
1824,['GameCube']
1825,['PC']
1826,['PC']
1827,['PC']
1828,['PlayStation 4']
1829,['PC']
1830,['GameCube']
1831,['PC']
1832,['iOS (iPhone/iPad)']
1833,['PlayStation 2']
1834,['Nintendo Switch']
1835,['Xbox']
1836,['Xbox']
1837,['PC']
1838,['PlayStation']
1839,['PC']
1840,['PC']
1841,['PSP']
1842,['Xbox 360']
1843,['PC']
1844,['Game Boy Advance']
1845,['iOS (iPhone/iPad)']
1846,['PlayStation 3']
1847,['DS']
1848,['PC']
1849,['Wii']
1850,['PC']
1851,['PlayStation 2']
1852,['PSP']
1853,['PC']
1854,['iOS (iPhone/iPad)']
1855,['GameCube']
1856,['Game Boy Advance']
1857,['PlayStation 3']
1858,['PlayStation 4']
1859,['Nintendo Switch']
1860,['PC']
1861,['Xbox One']
1862,['PlayStation 4']
1863,['PC']
1864,['DS']
1865,['PC']
1866,['Nintendo Switch']
1867,['PlayStation 2']
1868,['PC']
1869,['PC']
1870,['iOS (iPhone/iPad)']
1871,['PlayStation 2']
1872,['PSP']
1873,['Xbox 360']
1874,['GameCube']
1876,['PlayStation 2']
1877,['Xbox 360']
1878,['PlayStation 4']
1879,['Game Boy Advance']
1880,['PlayStation 2']
1881,['PC']
1882,['GameCube']
1883,['PlayStation 4']
1884,['PC']
1885,['3DS']
1886,['Xbox One']
1887,['iOS (iPhone/iPad)']
1888,['Game Boy Advance']
1889,['PlayStation 4']
1890,['PC']
1891,['Xbox One']
1892,['PlayStation 3']
1893,['PC']
1894,['PC']
1895,['PlayStation 2']
1896,['DS']
1897,['DS']
1898,['Xbox 360']
1899,['PlayStation 2']
1900,['DS']
1901,['PC']
1902,['iOS (iPhone/iPad)']
1903,['PC']
1904,['Game Boy Advance']
1905,['PC']
1906,['DS']
1907,['Xbox']
1908,['PlayStation 4']
1909,['PC']
1910,['PC']
1911,['PC']
1912,['PC']
1913,['PC']
1914,['PC']
1915,['iOS (iPhone/iPad)']
1916,['PC']
1917,['PlayStation 4']
1918,['Nintendo Switch']
1919,['PlayStation 4']
1920,['PC']
1921,['Xbox 360']
1922,['PlayStation 4']
1923,['PlayStation 3']
1924,['PC']
1925,['Xbox 360']
1926,['PlayStation Vita']
1927,['Nintendo Switch']
1929,['PC']
1931,['PlayStation 3']
1932,['PC']
1933,['Nintendo Switch']
1934,['PC']
1935,['iOS (iPhone/iPad)']
1936,['DS']
1937,['PC']
1938,['Xbox 360']
1939,['PlayStation 2']
1940,['Wii']
1941,['PC']
1942,['PC']
1943,['PlayStation 3']
1944,['PC']
1945,['PlayStation 2']
1946,['DS']
1947,['iOS (iPhone/iPad)']
1948,['PlayStation 3']
1949,['PlayStation 2']
1950,['PC']
1951,['PlayStation']
1952,['PC']
1953,['3DS']
1954,['iOS (iPhone/iPad)']
1955,['DS']
1956,['DS']
1957,['Xbox 360']
1958,['Wii']
1959,['PC']
1960,['PC']
1961,['PlayStation 2']
1962,['PlayStation']
1963,['PlayStation 2']
1964,['PC']
1965,['PlayStation 2']
1966,['Xbox One']
1967,['PC']
1968,['PlayStation 2']
1969,['iOS (iPhone/iPad)']
1970,['PC']
1971,['PC']
1972,['Game Boy Advance']
1973,['PC']
1974,['PC']
1975,['PSP']
1976,['PlayStation 2']
1977,['Xbox Series X']
1978,['PC']
1979,['DS']
1980,['PC']
1981,['Xbox One']
1982,['DS']
1983,['Xbox']
1984,['Xbox 360']
1985,['PC']
1986,['PSP']
1987,['DS']
1988,['PlayStation 2']
1989,['PC']
1990,['Xbox One']
1991,['DS']
1992,['PC']
1993,['Game Boy Advance']
1994,['DS']
1995,['Xbox 360']
1996,['PC']
1997,['PC']
1998,['iOS (iPhone/iPad)']
1999,['DS']
2000,['PlayStation 4']
2001,['PlayStation 4']
2002,['Nintendo Switch']
2003,['PC']
2004,['iOS (iPhone/iPad)']
2005,['PlayStation 5']
2006,['Wii']
2007,['PC']
2008,['Game Boy Advance']
2009,['PC']
2010,['Nintendo Switch']
2011,['DS']
2012,['PC']
2013,['PlayStation 2']
2014,['iOS (iPhone/iPad)']
2015,['Dreamcast']
2016,['Wii']
2017,['PC']
2018,['PC']
2019,['PlayStation 4']
2020,['iOS (iPhone/iPad)']
2021,['Nintendo Switch']
2022,['Wii']
2023,['PlayStation 3']
2024,['DS']
2025,['PC']
2026,['Dreamcast']
2027,['DS']
2028,['PlayStation 2']
2029,['PlayStation 2']
2030,['PC']
2031,['DS']
2032,['PSP']
2033,['PC']
2034,['PlayStation 4']
2035,['DS']
2036,['iOS (iPhone/iPad)']
2037,['Xbox 360']
2038,['PSP']
2039,['PlayStation 4']
2040,['PlayStation']
2041,['PC']
2042,['Nintendo Switch']
2043,['iOS (iPhone/iPad)']
2044,['PlayStation 2']
2045,['iOS (iPhone/iPad)']
2046,['Wii']
2047,['PlayStation 4']
2048,['DS']
2049,['Xbox 360']
2050,['PC']
2051,['Dreamcast']
2052,['PC']
2053,['PlayStation 2']
2054,['PlayStation 2']
2055,['PC']
2056,['PC']
2057,['Nintendo Switch']
2058,['DS']
2059,['PSP']
2060,['iOS (iPhone/iPad)']
2061,['Nintendo Switch']
2062,['iOS (iPhone/iPad)']
2063,['DS']
2064,['Xbox']
2065,['PlayStation 4']
2066,['Xbox 360']
2067,['Xbox 360']
2068,['PC']
2069,['PlayStation 4']
2070,['iOS (iPhone/iPad)']
2071,['PC']
2072,['PC']
2073,['Xbox 360']
2074,['iOS (iPhone/iPad)']
2075,['Nintendo Switch']
2076,['Xbox 360']
2077,['PlayStation 5']
2078,['PC']
2079,['PC']
2080,['PlayStation 3']
2081,['PC']
2082,['iOS (iPhone/iPad)']
2083,['3DS']
2084,['PC']
2085,['PC']
2086,['PlayStation Vita']
2087,['PlayStation 5']
2088,['Xbox 360']
2089,['PlayStation 2']
2090,['PC']
2091,['iOS (iPhone/iPad)']
2092,['PlayStation']
2093,['PC']
2094,['PC']
2095,['PC']
2096,['DS']
2097,['PlayStation 2']
2098,['PC']
2099,['PlayStation 2']
2100,['PC']
2101,['PC']
2102,['PSP']
2103,['iOS (iPhone/iPad)']
2104,['PC']
2105,['PC']
2106,['Xbox']
2107,['DS']
2108,['PC']
2109,['Wii']
2110,['PlayStation 4']
2111,['PC']
2112,['PlayStation 2']
2113,['PC']
2114,['3DS']
2115,['PC']
2116,['PlayStation 3']
2117,['PC']
2118,['PlayStation 4']
2119,['PC']
2120,['PC']
2121,['PC']
2122,['3DS']
2123,['PC']
2124,['PC']
2125,['PlayStation 5']
2126,['iOS (iPhone/iPad)']
2127,['PC']
2128,['PC']
2129,['PlayStation 2']
2130,['iOS (iPhone/iPad)']
2131,['3DS']
2132,['PC']
2133,['PC']
2134,['Game Boy Advance']
2135,['GameCube']
2136,['Xbox 360']
2137,['PC']
2138,['PC']
2139,['DS']
2140,['PlayStation 2']
2141,['iOS (iPhone/iPad)']
2142,['Nintendo Switch']
2143,['PC']
2144,['iOS (iPhone/iPad)']
2145,['PC']
2146,['PlayStation 4']
2147,['PlayStation 2']
2148,['iOS (iPhone/iPad)']
2149,['PlayStation 4']
2150,['Game Boy Advance']
2151,['PlayStation Vita']
2152,['PC']
2153,['PC']
2154,['iOS (iPhone/iPad)']
2155,['PlayStation Vita']
2156,['PC']
2157,['Xbox 360']
2158,['Nintendo Switch']
2159,['PC']
2160,['iOS (iPhone/iPad)']
2161,['Xbox 360']
2162,['Xbox One']
2163,['PC']
2164,['PC']
2165,['PlayStation 4']
2166,['PlayStation 4']
2167,['PC']
2168,['Nintendo Switch']
2169,['Xbox']
2170,['PSP']
2171,['PC']
2172,['PlayStation 4']
2173,['Nintendo Switch']
2174,['Game Boy Advance']
2175,['PC']
2176,['Game Boy Advance']
2177,['iOS (iPhone/iPad)']
2178,['PC']
2179,['iOS (iPhone/iPad)']
2180,['DS']
2181,['Xbox Series X']
2182,['PlayStation 2']
2183,['PC']
2184,['DS']
2185,['iOS (iPhone/iPad)']
2186,['Wii']
2187,['PlayStation 5']
2188,['DS']
2189,['PC']
2190,['PlayStation 4']
2191,['PC']
2192,['Xbox 360']
2193,['PlayStation 4']
2194,['PC']
2195,['PC']
2196,['iOS (iPhone/iPad)']
2197,['PC']
2198,['Game Boy Advance']
2199,['Xbox']
2200,['PC']
2201,['PlayStation 3']
2202,['Xbox Series X']
2203,['Xbox Series X']
2204,['DS']
2205,['Nintendo Switch']
2206,['GameCube']
2207,['PlayStation 2']
2208,['PC']
2209,['PC']
2210,['PC']
2211,['iOS (iPhone/iPad)']
2212,['PC']
2213,['Nintendo Switch']
2214,['PlayStation 3']
2215,['Nintendo Switch']
2216,['iOS (iPhone/iPad)']
2217,['Game Boy Advance']
2218,['PlayStation 2']
2219,['PC']
2220,['PlayStation 4']
2221,['Wii']
2222,['PlayStation 3']
2223,['Xbox 360']
2224,['PC']
2225,['PC']
2226,['PlayStation 4']
2227,['Game Boy Advance']
2228,['PSP']
2229,['Nintendo Switch']
2230,['PlayStation 2']
2231,['Wii']
2232,['PC']
2233,['PlayStation 3']
2234,['Game Boy Advance']
2235,['PC']
2236,['Xbox 360']
2237,['PC']
2238,['PC']
2239,['PlayStation 3']
2240,['Wii']
2241,['PlayStation 4']
2242,['PlayStation']
2243,['PC']
2244,['DS']
2245,['PlayStation 3']
2246,['PlayStation 4']
2247,['PlayStation 4']
2248,['PlayStation 4']
2249,['PC']
2250,['PC']
2251,['Wii']
2252,['3DS']
2253,['PC']
2254,['PlayStation 2']
2255,['PC']
2256,['Xbox One']
2257,['Xbox 360']
2258,['PlayStation 2']
2259,['Nintendo Switch']
2260,['PlayStation 4']
2261,['PC']
2262,['PlayStation 4']
2263,['PlayStation 2']
2264,['Xbox']
2265,['PlayStation 4']
2266,['PC']
2267,['Xbox One']
2268,['PlayStation 4']
2269,['PlayStation 3']
2270,['PC']
2271,['Nintendo Switch']
2272,['DS']
2273,['PC']
2274,['Nintendo Switch']
2275,['Wii U']
2276,['PSP']
2278,['Xbox One']
2279,['iOS (iPhone/iPad)']
2280,['PlayStation 2']
2281,['iOS (iPhone/iPad)']
2282,['PC']
2283,['PC']
2284,['PlayStation 2']
2285,['iOS (iPhone/iPad)']
2286,['PC']
2287,['Nintendo Switch']
2288,['3DS']
2289,['Nintendo Switch']
2290,['PC']
2291,['PC']
2292,['PC']
2293,['PlayStation 3']
2294,['PlayStation 3']
2295,['PC']
2296,['Nintendo Switch']
2297,['iOS (iPhone/iPad)']
2298,['Xbox']
2299,['PC']
2300,['PlayStation 2']
2301,['Game Boy Advance']
2302,['Xbox 360']
2303,['PC']
2305,['iOS (iPhone/iPad)']
2306,['PC']
2307,['PlayStation 5']
2308,['Game Boy Advance']
2309,['PlayStation 4']
2310,['Wii']
2311,['Wii']
2312,['PC']
2313,['iOS (iPhone/iPad)']
2314,['PlayStation']
2315,['PC']
2316,['Xbox']
2317,['PC']
2318,['PlayStation 4']
2319,['Game Boy Advance']
2320,['iOS (iPhone/iPad)']
2321,['PSP']
2322,['Xbox One']
2323,['Nintendo Switch']
2324,['PlayStation 3']
2325,['PlayStation']
2326,['Xbox 360']
2327,['PlayStation 3']
2328,['Xbox 360']
2329,['PlayStation 2']
2330,['Wii U']
2331,['PlayStation Vita']
2332,['iOS (iPhone/iPad)']
2333,['PlayStation 2']
2334,['iOS (iPhone/iPad)']
2335,['PC']
2336,['Dreamcast']
2337,['iOS (iPhone/iPad)']
2338,['PlayStation 2']
2339,['Nintendo Switch']
2340,['PlayStation 4']
2341,['Xbox One']
2342,['PC']
2343,['PC']
2344,['PlayStation 3']
2345,['Wii']
2346,['Xbox 360']
2347,['PC']
2349,['PlayStation 3']
2350,['Wii']
2351,['Xbox One']
2352,['PlayStation']
2353,['PC']
2354,['iOS (iPhone/iPad)']
2355,['Xbox One']
2356,['Wii']
2357,['PlayStation 5']
2358,['PlayStation 4']
2359,['Nintendo Switch']
2360,['Nintendo Switch']
2361,['PSP']
2362,['PlayStation 3']
2363,['PlayStation 3']
2364,['DS']
2365,['iOS (iPhone/iPad)']
2366,['PC']
2367,['PC']
2368,['PC']
2369,['PC']
2370,['Nintendo Switch']
2371,['DS']
2372,['PC']
2373,['PlayStation 4']
2374,['PC']
2375,['PC']
2376,['PlayStation 3']
2377,['3DS']
2378,['PlayStation 3']
2379,['Wii']
2380,['DS']
2381,['Xbox 360']
2382,['PlayStation 2']
2383,['PlayStation 4']
2384,['Xbox']
2385,['PC']
2386,['iOS (iPhone/iPad)']
2387,['PC']
2388,['PC']
2389,['PC']
2390,['PC']
2391,['Xbox']
2392,['PlayStation 4']
2393,['PC']
2394,['PC']
2395,['Game Boy Advance']
2396,['Nintendo 64']
2397,['iOS (iPhone/iPad)']
2398,['PC']
2399,['Wii U']
2400,['3DS']
2401,['iOS (iPhone/iPad)']
2402,['PlayStation 2']
2403,['Wii']
2404,['Wii']
2405,['Xbox 360']
2406,['PC']
2407,['Nintendo Switch']
2408,['Wii']
2409,['Game Boy Advance']
2410,['PlayStation 2']
2411,['iOS (iPhone/iPad)']
2412,['iOS (iPhone/iPad)']
2413,['Xbox 360']
2414,['PC']
2415,['Nintendo Switch']
2416,['PlayStation 4']
2417,['PlayStation 2']
2418,['3DS']
2419,['Wii']
2420,['PC']
2421,['PlayStation']
2422,['iOS (iPhone/iPad)']
2423,['Xbox 360']
2424,['PC']
2425,['iOS (iPhone/iPad)']
2426,['DS']
2427,['PC']
2428,['PC']
2429,['PC']
2430,['Nintendo Switch']
2431,['PlayStation 3']
2432,['DS']
2433,['PlayStation 2']
2434,['Wii']
2435,['PC']
2436,['PC']
2437,['Xbox 360']
2438,['Dreamcast']
2439,['Nintendo Switch']
2440,['Xbox']
2441,['Xbox 360']
2442,['PC']
2443,['PC']
2444,['PC']
2445,['Xbox 360']
2446,['iOS (iPhone/iPad)']
2447,['Xbox 360']
2448,['PC']
2449,['PC']
2450,['iOS (iPhone/iPad)']
2451,['PSP']
2452,['PC']
2453,['PSP']
2454,['PC']
2455,['PC']
2456,['Xbox One']
2457,['Game Boy Advance']
2458,['3DS']
2459,['Xbox 360']
2460,['PSP']
2461,['Wii']
2462,['PlayStation']
2463,['Nintendo Switch']
2464,['Nintendo Switch']
2465,['iOS (iPhone/iPad)']
2466,['PlayStation 4']
2467,['Nintendo Switch']
2468,['Xbox 360']
2469,['PlayStation 3']
2470,['PC']
2471,['Xbox One']
2472,['Xbox 360']
2473,['iOS (iPhone/iPad)']
2474,['Nintendo Switch']
2475,['iOS (iPhone/iPad)']
2476,['PC']
2477,['Xbox']
2478,['PC']
2479,['PlayStation 2']
2480,['Xbox 360']
2481,['PC']
2482,['PSP']
2483,['Xbox One']
2484,['Nintendo Switch']
2485,['Nintendo Switch']
2486,['PC']
2487,['Nintendo 64']
2488,['PC']
2489,['PC']
2490,['Xbox 360']
2491,['Xbox 360']
2492,['PlayStation 4']
2493,['PC']
2494,['Nintendo Switch']
2495,['iOS (iPhone/iPad)']
2496,['PlayStation 4']
2497,['PlayStation 4']
2498,['DS']
2499,['Nintendo Switch']
2500,['PlayStation 4']
2501,['PC']
2502,['PC']
2503,['DS']
2504,['Nintendo Switch']
2505,['PC']
2506,['PC']
2507,['PC']
2508,['PlayStation']
2509,['iOS (iPhone/iPad)']
2510,['PlayStation 2']
2511,['PC']
2512,['Xbox 360']
2513,['PC']
2514,['PlayStation 5']
2515,['PlayStation 3']
2516,['PlayStation 4']
2517,['PlayStation 2']
2518,['Game Boy Advance']
2519,['PC']
2520,['iOS (iPhone/iPad)']
2521,['Xbox One']
2522,['PC']
2523,['Dreamcast']
2524,['PC']
2525,['Xbox']
2526,['PC']
2527,['PlayStation 2']
2528,['Xbox One']
2529,['Xbox']
2530,['Nintendo Switch']
2531,['iOS (iPhone/iPad)']
2532,['PlayStation 5']
2533,['Nintendo 64']
2534,['Xbox 360']
2535,['Nintendo 64']
2536,['Xbox 360']
2537,['Nintendo Switch']
2538,['DS']
2539,['iOS (iPhone/iPad)']
2540,['PC']
2541,['PlayStation 4']
2542,['Nintendo Switch']
2543,['iOS (iPhone/iPad)']
2544,['PC']
2545,['PC']
2546,['PlayStation 3']
2547,['Xbox']
2548,['PC']
2549,['DS']
2550,['Xbox 360']
2551,['PC']
2552,['PC']
2553,['PlayStation 4']
2554,['PlayStation 2']
2555,['PlayStation 4']
2556,['iOS (iPhone/iPad)']
2557,['PC']
2558,['PlayStation 3']
2559,['Xbox 360']
2560,['PlayStation 5']
2561,['PC']
2562,['PlayStation 3']
2563,['Xbox']
2564,['Nintendo Switch']
2565,['PlayStation 3']
2566,['PC']
2567,['PC']
2568,['PC']
2569,['PC']
2570,['PC']
2571,['PC']
2572,['DS']
2573,['PlayStation 3']
2574,['Nintendo Switch']
2575,['Xbox One']
2576,['PlayStation 3']
2577,['PlayStation 4']
2578,['PC']
2579,['PC']
2580,['iOS (iPhone/iPad)']
2581,['PlayStation 5']
2582,['PlayStation 2']
2583,['PC']
2584,['iOS (iPhone/iPad)']
2585,['PlayStation 2']
2586,['iOS (iPhone/iPad)']
